id_sesion,fecha,no_acta,periodo,punto_n,punto_numeral,punto_texto,pdf_url
2018-2021-43,2019-08-15,43,2018-2021,10,X,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba modificar el nombre de la AV. TURQUIA que forma parte de los fraccionamientos MARGARITAS, MARGARITAS III, PUERTA REAL y ANTORCHISTA TERCERA SECCION de este municipio, por el de AVENIDA LEY DEL MUNICIPIO LIBRE.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/ACTA-N-43.pdf
2018-2021-43,2019-08-15,43,2018-2021,11,XI,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba y acepta la renuncia al cargo de Comisario Municipal de la Comunidad del Amarradero del C. ALBERTO ÁLVAREZ OCHOA.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/ACTA-N-43.pdf
2018-2021-43,2019-08-15,43,2018-2021,12,XII,Clausura.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/ACTA-N-43.pdf
2018-2021-42,2019-08-07,42,2018-2021,2,II,Lista de asistencia.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-42.pdf
2018-2021-42,2019-08-07,42,2018-2021,3,III,Declaración de quórum legal e instalación legal de la Sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-42.pdf
2018-2021-42,2019-08-07,42,2018-2021,4,IV,"Lectura y aprobación en su caso, del Orden del Día.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-42.pdf
2018-2021-42,2019-08-07,42,2018-2021,5,V,"Lectura y aprobación en su caso, de las Actas de Cabildo N° 38, 39 40 y 41.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-42.pdf
2018-2021-42,2019-08-07,42,2018-2021,6,VI,Informe del C. Presidente Municipal.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-42.pdf
2018-2021-42,2019-08-07,42,2018-2021,7,VII,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la Incorporación Municipal Anticipada de las Etapas 1 y 2 del Fraccionamiento “VIRREYES”.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-42.pdf
2018-2021-42,2019-08-07,42,2018-2021,8,VIII,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la Municipalización de la Etapa 1 del Fraccionamiento Francisco Zaragoza Vázquez.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-42.pdf
2018-2021-42,2019-08-07,42,2018-2021,9,IX,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la Modificación al Programa Parcial de Urbanización del Fraccionamiento “Residencial Romanza”.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-42.pdf
2018-2021-42,2019-08-07,42,2018-2021,10,X,Asuntos Generales.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-42.pdf
2018-2021-42,2019-08-07,42,2018-2021,11,XI,Clausura.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-42.pdf
2018-2021-41,2019-07-31,41,2018-2021,1,I,Lista de asistencia.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-41.pdf
2018-2021-41,2019-07-31,41,2018-2021,2,II,Declaración de quórum legal e instalación legal de la Sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-41.pdf
2018-2021-41,2019-07-31,41,2018-2021,3,III,Lectura del Orden del Día.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-41.pdf
2018-2021-41,2019-07-31,41,2018-2021,4,IV,"Lectura y aprobación en su caso, de las Actas de Cabildo N° 38, 39 y 40.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-41.pdf
2018-2021-41,2019-07-31,41,2018-2021,5,V,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza modificaciones al Reglamento del Gobierno Municipal de Colima, al Reglamento de Tránsito y de la Seguridad Vial del Municipio de Colima y su Tabulador de Multas y al Reglamento Interior y del Servicio Profesional de Carrera de la Policía Municipal.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-41.pdf
2018-2021-41,2019-07-31,41,2018-2021,6,VI,"Lectura, discusión y aprobación en su caso, del Punto de Acuerdo que propone el nombramiento y Toma de Protesta del nuevo Titular de la Dirección General de la Policía Municipal de Colima.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-41.pdf
2018-2021-41,2019-07-31,41,2018-2021,7,VII,Clausura.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-41.pdf
2018-2021-39,2019-07-25,39,2018-2021,1,I,Lista de asistencia.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-39.pdf
2018-2021-39,2019-07-25,39,2018-2021,2,II,Declaración de quórum legal e instalación legal de la Sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-39.pdf
2018-2021-39,2019-07-25,39,2018-2021,3,III,Lectura del Orden del Día.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-39.pdf
2018-2021-39,2019-07-25,39,2018-2021,4,IV,"Lectura y aprobación en su caso, de Acta de Cabildo N° 38.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-39.pdf
2018-2021-39,2019-07-25,39,2018-2021,5,V,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba el Programa Parcial de Urbanización del Fraccionamiento “PUNTA NORTE”.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-39.pdf
2018-2021-39,2019-07-25,39,2018-2021,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba llevar a cabo el proceso administrativo de la “Entrega–Recepción de la Infraestructura de Alumbrado Público del Fraccionamiento RESIDENCIAL VICTORIA” ubicado al norte de la ciudad.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-39.pdf
2018-2021-39,2019-07-25,39,2018-2021,7,VII,"Lectura, discusión y aprobación en su caso, del dictamen que aprueba la Incorporación Municipal Anticipada de la Etapa 1 A y la modificación de la incorporación de las manzanas 216, 217, 218, 219 y 220 del Fraccionamiento denominado “FRANCISCO ZARAGOZA VAZQUEZ”.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-39.pdf
2018-2021-39,2019-07-25,39,2018-2021,8,VIII,Clausura.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-39.pdf
2018-2021-38,2019-07-24,38,2018-2021,1,I,Lista de presentes.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-38.pdf
2018-2021-38,2019-07-24,38,2018-2021,2,II,Declaración de quórum legal e instalación legal de la Sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-38.pdf
2018-2021-38,2019-07-24,38,2018-2021,3,III,"Lectura y aprobación en su caso, del Orden del Día.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-38.pdf
2018-2021-38,2019-07-24,38,2018-2021,4,IV,"Lectura y aprobación en su caso, de las Actas de Cabildo N° 36 y 37.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-38.pdf
2018-2021-38,2019-07-24,38,2018-2021,5,V,Informe del C. Presidente Municipal.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-38.pdf
2018-2021-38,2019-07-24,38,2018-2021,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza la expedición de cuatro licencias para el funcionamiento de establecimientos comerciales con giro de Venta y Consumo de Bebidas Alcohólicas.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-38.pdf
2018-2021-38,2019-07-24,38,2018-2021,7,VII,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza al Director General de Servicios Públicos suscriba los Convenios de Recolección, Traslado y Depósito de Residuos Sólidos.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-38.pdf
2018-2021-38,2019-07-24,38,2018-2021,8,VIII,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba las Reglas de Operación del Programa de Becas Municipales para el Ciclo Escolar 2019-2020.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-38.pdf
2018-2021-38,2019-07-24,38,2018-2021,9,IX,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba las Reglas de Operación del Programa Municipal Zapatos Escolares 2019.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-38.pdf
2018-2021-38,2019-07-24,38,2018-2021,10,X,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la Convocatoria para la entrega de los Reconocimientos y Estímulos al Adulto en Plenitud del Municipio de Colima 2019.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-38.pdf
2018-2021-38,2019-07-24,38,2018-2021,11,XI,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la Modificación a la clasificación de áreas del Programa de Desarrollo Urbano de la Capacha de la Parcela 31 Z-1 P1/4 del Ejido el Trapiche.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-38.pdf
2018-2021-38,2019-07-24,38,2018-2021,12,XII,Asuntos Generales.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-38.pdf
2018-2021-38,2019-07-24,38,2018-2021,13,XIII,Clausura.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta-n-38.pdf
2018-2021-40,2019-07-29,40,2018-2021,1,I,Lista de presentes.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta40_2019-1.pdf
2018-2021-40,2019-07-29,40,2018-2021,2,II,Declaración de quórum legal e instalación legal de la Sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta40_2019-1.pdf
2018-2021-40,2019-07-29,40,2018-2021,3,III,Lectura del Orden del Día.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta40_2019-1.pdf
2018-2021-40,2019-07-29,40,2018-2021,4,IV,"Lectura y aprobación en su caso, de las Actas de Cabildo N° 38 y 39.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta40_2019-1.pdf
2018-2021-40,2019-07-29,40,2018-2021,5,V,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza la expedición de cuatro licencias para el funcionamiento de establecimientos comerciales con giro de Venta y Consumo de Bebidas Alcohólicas.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta40_2019-1.pdf
2018-2021-40,2019-07-29,40,2018-2021,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba el Informe de Avance de la Gestión Financiera correspondiente al Primer Semestre del Ejercicio Fiscal 2019.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta40_2019-1.pdf
2018-2021-40,2019-07-29,40,2018-2021,7,VII,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la Segunda Etapa de la Propuesta de Inversión del Programa Operativo Anual de Obras (POA) 2019.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta40_2019-1.pdf
2018-2021-40,2019-07-29,40,2018-2021,8,VIII,Clausura.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/08/acta40_2019-1.pdf
2018-2021-37,2019-07-17,37,2018-2021,1,I,Lista de asistencia.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/07/acta-n37.pdf
2018-2021-37,2019-07-17,37,2018-2021,2,II,Declaración de quórum legal e instalación legal de la Sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/07/acta-n37.pdf
2018-2021-37,2019-07-17,37,2018-2021,3,III,Lectura del Orden del Día.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/07/acta-n37.pdf
2018-2021-37,2019-07-17,37,2018-2021,4,IV,"Lectura y aprobación en su caso, de Acta de Cabildo N° 36.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/07/acta-n37.pdf
2018-2021-37,2019-07-17,37,2018-2021,5,V,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza realizar las transferencias presupuestales de recursos propios y recursos del FORTAMUN.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/07/acta-n37.pdf
2018-2021-37,2019-07-17,37,2018-2021,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza remitir al H. Congreso del Estado de Colima los resultados de la Cuenta Pública del mes de Junio del 2019.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/07/acta-n37.pdf
2018-2021-37,2019-07-17,37,2018-2021,7,VII,Clausura.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/07/acta-n37.pdf
2018-2021-36,2019-07-10,36,2018-2021,1,I,Lista de presentes.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/07/acta-n36.pdf
2018-2021-36,2019-07-10,36,2018-2021,2,II,Declaración de quórum legal e instalación legal de la Sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/07/acta-n36.pdf
2018-2021-36,2019-07-10,36,2018-2021,3,III,"Lectura y aprobación en su caso, del Orden del Día.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/07/acta-n36.pdf
2018-2021-36,2019-07-10,36,2018-2021,4,IV,"Lectura y aprobación en su caso, del Acta de Cabildo N° 35.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/07/acta-n36.pdf
2018-2021-36,2019-07-10,36,2018-2021,5,V,Informe del C. Presidente Municipal.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/07/acta-n36.pdf
2018-2021-36,2019-07-10,36,2018-2021,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba el Programa Parcial de Urbanización del Fraccionamiento “RESIDENCIAL EL PALMAR”.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/07/acta-n36.pdf
2018-2021-36,2019-07-10,36,2018-2021,7,VII,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba reconocer al C. ANTONIO MORENO DIAZ, como propietario del predio identificado con clave catastral 02-01-04-204-007-000, con una superficie de 540.24 m2, ubicado en la calle Esteban García S/N. Col. Morelos.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/07/acta-n36.pdf
2018-2021-36,2019-07-10,36,2018-2021,8,VIII,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba desincorporar del patrimonio municipal el Lote N° 03, Manzana 004 de la Colonia Ignacio Zaragoza, con clave catastral 02-01-52-004-003-000, con superficie de 97.5 m2 , para ser escriturado a favor de la C. IRMA SOFIA MEJIA ACEVES.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/07/acta-n36.pdf
2018-2021-36,2019-07-10,36,2018-2021,9,IX,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la escrituración en favor del C. FEDERICO AGUAYO LARIOS, del predio identificado con clave catastral 02-05-91-005-012-000, con superficie de 414.04 m2 .",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/07/acta-n36.pdf
2018-2021-36,2019-07-10,36,2018-2021,10,X,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la escrituración en favor del C. JOSE SAUCEDO RADILLO, del predio ubicado en la Av. Miguel Álvarez del Toro S/N en la Comunidad de La Capacha, con superficie de 617.69 m2, identificado con clave catastral 02-05-91-004-001-000.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/07/acta-n36.pdf
2018-2021-36,2019-07-10,36,2018-2021,11,XI,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza la expedición de cuatro licencias para el funcionamiento de establecimientos comerciales con giro de Venta y Consumo de Bebidas Alcohólicas.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/07/acta-n36.pdf
2018-2021-36,2019-07-10,36,2018-2021,12,XII,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza modificar la fracción II del artículo 202 del Reglamento de Zonificación del Municipio de Colima y diversos artículos del Reglamento de Alumbrado Público del Municipio de Colima.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/07/acta-n36.pdf
2018-2021-36,2019-07-10,36,2018-2021,13,XIII,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba el nuevo Reglamento de Comités de Participación Ciudadana del Municipio de Colima.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/07/acta-n36.pdf
2018-2021-36,2019-07-10,36,2018-2021,14,XIV,Asuntos Generales.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/07/acta-n36.pdf
2018-2021-36,2019-07-10,36,2018-2021,15,XV,Clausura.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/07/acta-n36.pdf
2018-2021-35,2019-06-26,35,2018-2021,1,I,Lista de asistencia.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/07/acta-n-35.pdf
2018-2021-35,2019-06-26,35,2018-2021,2,II,Declaración de quórum legal e instalación legal de la Sesión.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/07/acta-n-35.pdf
2018-2021-35,2019-06-26,35,2018-2021,3,III,"Lectura y aprobación en su caso, del Orden del Día.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/07/acta-n-35.pdf
2018-2021-35,2019-06-26,35,2018-2021,4,IV,"Lectura y aprobación en su caso, de las Actas de Cabildo N° 33 y 34.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/07/acta-n-35.pdf
2018-2021-35,2019-06-26,35,2018-2021,5,V,Informe del C. Presidente Municipal.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/07/acta-n-35.pdf
2018-2021-35,2019-06-26,35,2018-2021,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza la expedición de cuatro licencias para el funcionamiento de establecimientos comerciales con giro de Venta y Consumo de Bebidas Alcohólicas.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/07/acta-n-35.pdf
2018-2021-35,2019-06-26,35,2018-2021,7,VII,"Lectura, discusión y aprobación en su caso, del Dictamen que reforma y adiciona diversas disposiciones del Reglamento de Turismo del Municipio de Colima.",https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/07/acta-n-35.pdf
2018-2021-35,2019-06-26,35,2018-2021,8,VIII,Presentación del Calendario Trimestral de Sesiones Ordinarias correspondientes a los meses de julio a octubre de 2019.,https://www.colima.gob.mx/portal2016/wp-content/uploads/2019/07/acta-n-35.pdf
